date,type,category,description,amount
2025-01-01,revenue,Product Sales,penny-7542,0.01
2025-01-01,revenue,Product Sales,penny-7543,0.01
2025-01-01,revenue,Product Sales,penny-7544,0.01
2025-01-01,revenue,Product Sales,penny-7545,0.01
2025-01-01,revenue,Product Sales,penny-7546,0.01
2025-01-01,revenue,Product Sales,penny-7547,0.01
2025-01-01,revenue,Product Sales,penny-7548,0.01
2025-01-01,revenue,Product Sales,penny-7549,0.01
2025-01-01,revenue,Product Sales,penny-7550,0.01
2025-01-01,revenue,Product Sales,penny-7551,0.01
2025-01-01,revenue,Product Sales,penny-7552,0.01
2025-01-01,revenue,Product Sales,penny-7553,0.01
2025-01-01,revenue,Product Sales,penny-7554,0.01
2025-01-01,revenue,Product Sales,penny-7555,0.01
2025-01-01,revenue,Product Sales,penny-7556,0.01
2025-01-01,revenue,Product Sales,penny-7557,0.01
2025-01-01,revenue,Product Sales,penny-7558,0.01
2025-01-01,revenue,Product Sales,penny-7559,0.01
2025-01-01,revenue,Product Sales,penny-7560,0.01
2025-01-01,revenue,Product Sales,penny-7561,0.01
2025-01-01,revenue,Product Sales,penny-7562,0.01
2025-01-01,revenue,Product Sales,penny-7563,0.01
2025-01-01,revenue,Product Sales,penny-7564,0.01
2025-01-01,revenue,Product Sales,penny-7565,0.01
2025-01-01,revenue,Product Sales,penny-7566,0.01
2025-01-01,revenue,Product Sales,penny-7567,0.01
2025-01-01,revenue,Product Sales,penny-7568,0.01
2025-01-01,revenue,Product Sales,penny-7569,0.01
2025-01-01,revenue,Product Sales,penny-7570,0.01
2025-01-01,revenue,Product Sales,penny-7571,0.01
2025-01-01,revenue,Product Sales,penny-7572,0.01
2025-01-01,revenue,Product Sales,penny-7573,0.01
2025-01-01,revenue,Product Sales,penny-7574,0.01
2025-01-01,revenue,Product Sales,penny-7575,0.01
2025-01-01,revenue,Product Sales,penny-7576,0.01
2025-01-01,revenue,Product Sales,penny-7577,0.01
2025-01-01,revenue,Product Sales,penny-7578,0.01
2025-01-01,revenue,Product Sales,penny-7579,0.01
2025-01-01,revenue,Product Sales,penny-7580,0.01
2025-01-01,revenue,Product Sales,penny-7581,0.01
2025-01-01,revenue,Product Sales,penny-7582,0.01
2025-01-01,revenue,Product Sales,penny-7583,0.01
2025-01-01,revenue,Product Sales,penny-7584,0.01
2025-01-01,revenue,Product Sales,penny-7585,0.01
2025-01-01,revenue,Product Sales,penny-7586,0.01
2025-01-01,revenue,Product Sales,penny-7587,0.01
2025-01-01,revenue,Product Sales,penny-7588,0.01
2025-01-01,revenue,Product Sales,penny-7589,0.01
2025-01-01,revenue,Product Sales,penny-7590,0.01
2025-01-01,revenue,Product Sales,penny-7591,0.01
2025-01-01,revenue,Product Sales,penny-7592,0.01
2025-01-01,revenue,Product Sales,penny-7593,0.01
2025-01-01,revenue,Product Sales,penny-7594,0.01
2025-01-01,revenue,Product Sales,penny-7595,0.01
2025-01-01,revenue,Product Sales,penny-7596,0.01
2025-01-01,revenue,Product Sales,penny-7597,0.01
2025-01-01,revenue,Product Sales,penny-7598,0.01
2025-01-01,revenue,Product Sales,penny-7599,0.01
2025-01-01,revenue,Product Sales,penny-7600,0.01
2025-01-01,revenue,Product Sales,penny-7601,0.01
2025-01-01,revenue,Product Sales,penny-7602,0.01
2025-01-01,revenue,Product Sales,penny-7603,0.01
2025-01-01,revenue,Product Sales,penny-7604,0.01
2025-01-01,revenue,Product Sales,penny-7605,0.01
2025-01-01,revenue,Product Sales,penny-7606,0.01
2025-01-01,revenue,Product Sales,penny-7607,0.01
2025-01-01,revenue,Product Sales,penny-7608,0.01
2025-01-01,revenue,Product Sales,penny-7609,0.01
2025-01-01,revenue,Product Sales,penny-7610,0.01
2025-01-01,revenue,Product Sales,penny-7611,0.01
2025-01-01,revenue,Product Sales,penny-7612,0.01
2025-01-01,revenue,Product Sales,penny-7613,0.01
2025-01-01,revenue,Product Sales,penny-7614,0.01
2025-01-01,revenue,Product Sales,penny-7615,0.01
2025-01-01,revenue,Product Sales,penny-7616,0.01
2025-01-01,revenue,Product Sales,penny-7617,0.01
2025-01-01,revenue,Product Sales,penny-7618,0.01
2025-01-01,revenue,Product Sales,penny-7619,0.01
2025-01-01,revenue,Product Sales,penny-7620,0.01
2025-01-01,revenue,Product Sales,penny-7621,0.01
2025-01-01,revenue,Product Sales,penny-7622,0.01
2025-01-01,revenue,Product Sales,penny-7623,0.01
2025-01-01,revenue,Product Sales,penny-7624,0.01
2025-01-01,revenue,Product Sales,penny-7625,0.01
2025-01-01,revenue,Product Sales,penny-7626,0.01
2025-01-01,revenue,Product Sales,penny-7627,0.01
2025-01-01,revenue,Product Sales,penny-7628,0.01
2025-01-01,revenue,Product Sales,penny-7629,0.01
2025-01-01,revenue,Product Sales,penny-7630,0.01
2025-01-01,revenue,Product Sales,penny-7631,0.01
2025-01-01,revenue,Product Sales,penny-7632,0.01
2025-01-01,revenue,Product Sales,penny-7633,0.01
2025-01-01,revenue,Product Sales,penny-7634,0.01
2025-01-01,revenue,Product Sales,penny-7635,0.01
2025-01-01,revenue,Product Sales,penny-7636,0.01
2025-01-01,revenue,Product Sales,penny-7637,0.01
2025-01-01,revenue,Product Sales,penny-7638,0.01
2025-01-01,revenue,Product Sales,penny-7639,0.01
2025-01-01,revenue,Product Sales,penny-7640,0.01
2025-01-01,revenue,Product Sales,penny-7641,0.01
2025-01-01,revenue,Product Sales,penny-7642,0.01
2025-01-01,revenue,Product Sales,penny-7643,0.01
2025-01-01,revenue,Product Sales,penny-7644,0.01
2025-01-01,revenue,Product Sales,penny-7645,0.01
2025-01-01,revenue,Product Sales,penny-7646,0.01
2025-01-01,revenue,Product Sales,penny-7647,0.01
2025-01-01,revenue,Product Sales,penny-7648,0.01
2025-01-01,revenue,Product Sales,penny-7649,0.01
2025-01-01,revenue,Product Sales,penny-7650,0.01
2025-01-01,revenue,Product Sales,penny-7651,0.01
2025-01-01,revenue,Product Sales,penny-7652,0.01
2025-01-01,revenue,Product Sales,penny-7653,0.01
2025-01-01,revenue,Product Sales,penny-7654,0.01
2025-01-01,revenue,Product Sales,penny-7655,0.01
2025-01-01,revenue,Product Sales,penny-7656,0.01
2025-01-01,revenue,Product Sales,penny-7657,0.01
2025-01-01,revenue,Product Sales,penny-7658,0.01
2025-01-01,revenue,Product Sales,penny-7659,0.01
2025-01-01,revenue,Product Sales,penny-7660,0.01
2025-01-01,revenue,Product Sales,penny-7661,0.01
2025-01-01,revenue,Product Sales,penny-7662,0.01
2025-01-01,revenue,Product Sales,penny-7663,0.01
2025-01-01,revenue,Product Sales,penny-7664,0.01
2025-01-01,revenue,Product Sales,penny-7665,0.01
2025-01-01,revenue,Product Sales,penny-7666,0.01
2025-01-01,revenue,Product Sales,penny-7667,0.01
2025-01-01,revenue,Product Sales,penny-7668,0.01
2025-01-01,revenue,Product Sales,penny-7669,0.01
2025-01-01,revenue,Product Sales,penny-7670,0.01
2025-01-01,revenue,Product Sales,penny-7671,0.01
2025-01-01,revenue,Product Sales,penny-7672,0.01
2025-01-01,revenue,Product Sales,penny-7673,0.01
2025-01-01,revenue,Product Sales,penny-7674,0.01
2025-01-01,revenue,Product Sales,penny-7675,0.01
2025-01-01,revenue,Product Sales,penny-7676,0.01
2025-01-01,revenue,Product Sales,penny-7677,0.01
2025-01-01,revenue,Product Sales,penny-7678,0.01
2025-01-01,revenue,Product Sales,penny-7679,0.01
2025-01-01,revenue,Product Sales,penny-7680,0.01
2025-01-01,revenue,Product Sales,penny-7681,0.01
2025-01-01,revenue,Product Sales,penny-7682,0.01
2025-01-01,revenue,Product Sales,penny-7683,0.01
2025-01-01,revenue,Product Sales,penny-7684,0.01
2025-01-01,revenue,Product Sales,penny-7685,0.01
2025-01-01,revenue,Product Sales,penny-7686,0.01
2025-01-01,revenue,Product Sales,penny-7687,0.01
2025-01-01,revenue,Product Sales,penny-7688,0.01
2025-01-01,revenue,Product Sales,penny-7689,0.01
2025-01-01,revenue,Product Sales,penny-7690,0.01
2025-01-01,revenue,Product Sales,penny-7691,0.01
2025-01-01,revenue,Product Sales,penny-7692,0.01
2025-01-01,revenue,Product Sales,penny-7693,0.01
2025-01-01,revenue,Product Sales,penny-7694,0.01
2025-01-01,revenue,Product Sales,penny-7695,0.01
2025-01-01,revenue,Product Sales,penny-7696,0.01
2025-01-01,revenue,Product Sales,penny-7697,0.01
2025-01-01,revenue,Product Sales,penny-7698,0.01
2025-01-01,revenue,Product Sales,penny-7699,0.01
2025-01-01,revenue,Product Sales,penny-7700,0.01
2025-01-01,revenue,Product Sales,penny-7701,0.01
2025-01-01,revenue,Product Sales,penny-7702,0.01
2025-01-01,revenue,Product Sales,penny-7703,0.01
2025-01-01,revenue,Product Sales,penny-7704,0.01
2025-01-01,revenue,Product Sales,penny-7705,0.01
2025-01-01,revenue,Product Sales,penny-7706,0.01
2025-01-01,revenue,Product Sales,penny-7707,0.01
2025-01-01,revenue,Product Sales,penny-7708,0.01
2025-01-01,revenue,Product Sales,penny-7709,0.01
2025-01-01,revenue,Product Sales,penny-7710,0.01
2025-01-01,revenue,Product Sales,penny-7711,0.01
2025-01-01,revenue,Product Sales,penny-7712,0.01
2025-01-01,revenue,Product Sales,penny-7713,0.01
2025-01-01,revenue,Product Sales,penny-7714,0.01
2025-01-01,revenue,Product Sales,penny-7715,0.01
2025-01-01,revenue,Product Sales,penny-7716,0.01
2025-01-01,revenue,Product Sales,penny-7717,0.01
2025-01-01,revenue,Product Sales,penny-7718,0.01
2025-01-01,revenue,Product Sales,penny-7719,0.01
2025-01-01,revenue,Product Sales,penny-7720,0.01
2025-01-01,revenue,Product Sales,penny-7721,0.01
2025-01-01,revenue,Product Sales,penny-7722,0.01
2025-01-01,revenue,Product Sales,penny-7723,0.01
2025-01-01,revenue,Product Sales,penny-7724,0.01
2025-01-01,revenue,Product Sales,penny-7725,0.01
2025-01-01,revenue,Product Sales,penny-7726,0.01
2025-01-01,revenue,Product Sales,penny-7727,0.01
2025-01-01,revenue,Product Sales,penny-7728,0.01
2025-01-01,revenue,Product Sales,penny-7729,0.01
2025-01-01,revenue,Product Sales,penny-7730,0.01
2025-01-01,revenue,Product Sales,penny-7731,0.01
2025-01-01,revenue,Product Sales,penny-7732,0.01
2025-01-01,revenue,Product Sales,penny-7733,0.01
2025-01-01,revenue,Product Sales,penny-7734,0.01
2025-01-01,revenue,Product Sales,penny-7735,0.01
2025-01-01,revenue,Product Sales,penny-7736,0.01
2025-01-01,revenue,Product Sales,penny-7737,0.01
2025-01-01,revenue,Product Sales,penny-7738,0.01
2025-01-01,revenue,Product Sales,penny-7739,0.01
2025-01-01,revenue,Product Sales,penny-7740,0.01
2025-01-01,revenue,Product Sales,penny-7741,0.01
2025-01-01,revenue,Product Sales,penny-7742,0.01
2025-01-01,revenue,Product Sales,penny-7743,0.01
2025-01-01,revenue,Product Sales,penny-7744,0.01
2025-01-01,revenue,Product Sales,penny-7745,0.01
2025-01-01,revenue,Product Sales,penny-7746,0.01
2025-01-01,revenue,Product Sales,penny-7747,0.01
2025-01-01,revenue,Product Sales,penny-7748,0.01
2025-01-01,revenue,Product Sales,penny-7749,0.01
2025-01-01,revenue,Product Sales,penny-7750,0.01
2025-01-01,revenue,Product Sales,penny-7751,0.01
2025-01-01,revenue,Product Sales,penny-7752,0.01
2025-01-01,revenue,Product Sales,penny-7753,0.01
2025-01-01,revenue,Product Sales,penny-7754,0.01
2025-01-01,revenue,Product Sales,penny-7755,0.01
2025-01-01,revenue,Product Sales,penny-7756,0.01
2025-01-01,revenue,Product Sales,penny-7757,0.01
2025-01-01,revenue,Product Sales,penny-7758,0.01
2025-01-01,revenue,Product Sales,penny-7759,0.01
2025-01-01,revenue,Product Sales,penny-7760,0.01
2025-01-01,revenue,Product Sales,penny-7761,0.01
2025-01-01,revenue,Product Sales,penny-7762,0.01
2025-01-01,revenue,Product Sales,penny-7763,0.01
2025-01-01,revenue,Product Sales,penny-7764,0.01
2025-01-01,revenue,Product Sales,penny-7765,0.01
2025-01-01,revenue,Product Sales,penny-7766,0.01
2025-01-01,revenue,Product Sales,penny-7767,0.01
2025-01-01,revenue,Product Sales,penny-7768,0.01
2025-01-01,revenue,Product Sales,penny-7769,0.01
2025-01-01,revenue,Product Sales,penny-7770,0.01
2025-01-01,revenue,Product Sales,penny-7771,0.01
2025-01-01,revenue,Product Sales,penny-7772,0.01
2025-01-01,revenue,Product Sales,penny-7773,0.01
2025-01-01,revenue,Product Sales,penny-7774,0.01
2025-01-01,revenue,Product Sales,penny-7775,0.01
2025-01-01,revenue,Product Sales,penny-7776,0.01
2025-01-01,revenue,Product Sales,penny-7777,0.01
2025-01-01,revenue,Product Sales,penny-7778,0.01
2025-01-01,revenue,Product Sales,penny-7779,0.01
2025-01-01,revenue,Product Sales,penny-7780,0.01
2025-01-01,revenue,Product Sales,penny-7781,0.01
2025-01-01,revenue,Product Sales,penny-7782,0.01
2025-01-01,revenue,Product Sales,penny-7783,0.01
2025-01-01,revenue,Product Sales,penny-7784,0.01
2025-01-01,revenue,Product Sales,penny-7785,0.01
2025-01-01,revenue,Product Sales,penny-7786,0.01
2025-01-01,revenue,Product Sales,penny-7787,0.01
2025-01-01,revenue,Product Sales,penny-7788,0.01
2025-01-01,revenue,Product Sales,penny-7789,0.01
2025-01-01,revenue,Product Sales,penny-7790,0.01
2025-01-01,revenue,Product Sales,penny-7791,0.01
2025-01-01,revenue,Product Sales,penny-7792,0.01
2025-01-01,revenue,Product Sales,penny-7793,0.01
2025-01-01,revenue,Product Sales,penny-7794,0.01
2025-01-01,revenue,Product Sales,penny-7795,0.01
2025-01-01,revenue,Product Sales,penny-7796,0.01
2025-01-01,revenue,Product Sales,penny-7797,0.01
2025-01-01,revenue,Product Sales,penny-7798,0.01
2025-01-01,revenue,Product Sales,penny-7799,0.01
2025-01-01,revenue,Product Sales,penny-7800,0.01
2025-01-01,revenue,Product Sales,penny-7801,0.01
2025-01-01,revenue,Product Sales,penny-7802,0.01
2025-01-01,revenue,Product Sales,penny-7803,0.01
2025-01-01,revenue,Product Sales,penny-7804,0.01
2025-01-01,revenue,Product Sales,penny-7805,0.01
2025-01-01,revenue,Product Sales,penny-7806,0.01
2025-01-01,revenue,Product Sales,penny-7807,0.01
2025-01-01,revenue,Product Sales,penny-7808,0.01
2025-01-01,revenue,Product Sales,penny-7809,0.01
2025-01-01,revenue,Product Sales,penny-7810,0.01
2025-01-01,revenue,Product Sales,penny-7811,0.01
2025-01-01,revenue,Product Sales,penny-7812,0.01
2025-01-01,revenue,Product Sales,penny-7813,0.01
2025-01-01,revenue,Product Sales,penny-7814,0.01
2025-01-01,revenue,Product Sales,penny-7815,0.01
2025-01-01,revenue,Product Sales,penny-7816,0.01
2025-01-01,revenue,Product Sales,penny-7817,0.01
2025-01-01,revenue,Product Sales,penny-7818,0.01
2025-01-01,revenue,Product Sales,penny-7819,0.01
2025-01-01,revenue,Product Sales,penny-7820,0.01
2025-01-01,revenue,Product Sales,penny-7821,0.01
2025-01-01,revenue,Product Sales,penny-7822,0.01
2025-01-01,revenue,Product Sales,penny-7823,0.01
2025-01-01,revenue,Product Sales,penny-7824,0.01
2025-01-01,revenue,Product Sales,penny-7825,0.01
2025-01-01,revenue,Product Sales,penny-7826,0.01
2025-01-01,revenue,Product Sales,penny-7827,0.01
2025-01-01,revenue,Product Sales,penny-7828,0.01
2025-01-01,revenue,Product Sales,penny-7829,0.01
2025-01-01,revenue,Product Sales,penny-7830,0.01
2025-01-01,revenue,Product Sales,penny-7831,0.01
2025-01-01,revenue,Product Sales,penny-7832,0.01
2025-01-01,revenue,Product Sales,penny-7833,0.01
2025-01-01,revenue,Product Sales,penny-7834,0.01
2025-01-01,revenue,Product Sales,penny-7835,0.01
2025-01-01,revenue,Product Sales,penny-7836,0.01
2025-01-01,revenue,Product Sales,penny-7837,0.01
2025-01-01,revenue,Product Sales,penny-7838,0.01
2025-01-01,revenue,Product Sales,penny-7839,0.01
2025-01-01,revenue,Product Sales,penny-7840,0.01
2025-01-01,revenue,Product Sales,penny-7841,0.01
2025-01-01,revenue,Product Sales,penny-7842,0.01
2025-01-01,revenue,Product Sales,penny-7843,0.01
2025-01-01,revenue,Product Sales,penny-7844,0.01
2025-01-01,revenue,Product Sales,penny-7845,0.01
2025-01-01,revenue,Product Sales,penny-7846,0.01
2025-01-01,revenue,Product Sales,penny-7847,0.01
2025-01-01,revenue,Product Sales,penny-7848,0.01
2025-01-01,revenue,Product Sales,penny-7849,0.01
2025-01-01,revenue,Product Sales,penny-7850,0.01
2025-01-01,revenue,Product Sales,penny-7851,0.01
2025-01-01,revenue,Product Sales,penny-7852,0.01
2025-01-01,revenue,Product Sales,penny-7853,0.01
2025-01-01,revenue,Product Sales,penny-7854,0.01
2025-01-01,revenue,Product Sales,penny-7855,0.01
2025-01-01,revenue,Product Sales,penny-7856,0.01
2025-01-01,revenue,Product Sales,penny-7857,0.01
2025-01-01,revenue,Product Sales,penny-7858,0.01
2025-01-01,revenue,Product Sales,penny-7859,0.01
2025-01-01,revenue,Product Sales,penny-7860,0.01
2025-01-01,revenue,Product Sales,penny-7861,0.01
2025-01-01,revenue,Product Sales,penny-7862,0.01
2025-01-01,revenue,Product Sales,penny-7863,0.01
2025-01-01,revenue,Product Sales,penny-7864,0.01
2025-01-01,revenue,Product Sales,penny-7865,0.01
2025-01-01,revenue,Product Sales,penny-7866,0.01
2025-01-01,revenue,Product Sales,penny-7867,0.01
2025-01-01,revenue,Product Sales,penny-7868,0.01
2025-01-01,revenue,Product Sales,penny-7869,0.01
2025-01-01,revenue,Product Sales,penny-7870,0.01
2025-01-01,revenue,Product Sales,penny-7871,0.01
2025-01-01,revenue,Product Sales,penny-7872,0.01
2025-01-01,revenue,Product Sales,penny-7873,0.01
2025-01-01,revenue,Product Sales,penny-7874,0.01
2025-01-01,revenue,Product Sales,penny-7875,0.01
2025-01-01,revenue,Product Sales,penny-7876,0.01
2025-01-01,revenue,Product Sales,penny-7877,0.01
2025-01-01,revenue,Product Sales,penny-7878,0.01
2025-01-01,revenue,Product Sales,penny-7879,0.01
2025-01-01,revenue,Product Sales,penny-7880,0.01
2025-01-01,revenue,Product Sales,penny-7881,0.01
2025-01-01,revenue,Product Sales,penny-7882,0.01
2025-01-01,revenue,Product Sales,penny-7883,0.01
2025-01-01,revenue,Product Sales,penny-7884,0.01
2025-01-01,revenue,Product Sales,penny-7885,0.01
2025-01-01,revenue,Product Sales,penny-7886,0.01
2025-01-01,revenue,Product Sales,penny-7887,0.01
2025-01-01,revenue,Product Sales,penny-7888,0.01
2025-01-01,revenue,Product Sales,penny-7889,0.01
2025-01-01,revenue,Product Sales,penny-7890,0.01
2025-01-01,revenue,Product Sales,penny-7891,0.01
2025-01-01,revenue,Product Sales,penny-7892,0.01
2025-01-01,revenue,Product Sales,penny-7893,0.01
2025-01-01,revenue,Product Sales,penny-7894,0.01
2025-01-01,revenue,Product Sales,penny-7895,0.01
2025-01-01,revenue,Product Sales,penny-7896,0.01
2025-01-01,revenue,Product Sales,penny-7897,0.01
2025-01-01,revenue,Product Sales,penny-7898,0.01
2025-01-01,revenue,Product Sales,penny-7899,0.01
2025-01-01,revenue,Product Sales,penny-7900,0.01
2025-01-01,revenue,Product Sales,penny-7901,0.01
2025-01-01,revenue,Product Sales,penny-7902,0.01
2025-01-01,revenue,Product Sales,penny-7903,0.01
2025-01-01,revenue,Product Sales,penny-7904,0.01
2025-01-01,revenue,Product Sales,penny-7905,0.01
2025-01-01,revenue,Product Sales,penny-7906,0.01
2025-01-01,revenue,Product Sales,penny-7907,0.01
2025-01-01,revenue,Product Sales,penny-7908,0.01
2025-01-01,revenue,Product Sales,penny-7909,0.01
2025-01-01,revenue,Product Sales,penny-7910,0.01
2025-01-01,revenue,Product Sales,penny-7911,0.01
2025-01-01,revenue,Product Sales,penny-7912,0.01
2025-01-01,revenue,Product Sales,penny-7913,0.01
2025-01-01,revenue,Product Sales,penny-7914,0.01
2025-01-01,revenue,Product Sales,penny-7915,0.01
2025-01-01,revenue,Product Sales,penny-7916,0.01
2025-01-01,revenue,Product Sales,penny-7917,0.01
2025-01-01,revenue,Product Sales,penny-7918,0.01
2025-01-01,revenue,Product Sales,penny-7919,0.01
2025-01-01,revenue,Product Sales,penny-7920,0.01
2025-01-01,revenue,Product Sales,penny-7921,0.01
2025-01-01,revenue,Product Sales,penny-7922,0.01
2025-01-01,revenue,Product Sales,penny-7923,0.01
2025-01-01,revenue,Product Sales,penny-7924,0.01
2025-01-01,revenue,Product Sales,penny-7925,0.01
2025-01-01,revenue,Product Sales,penny-7926,0.01
2025-01-01,revenue,Product Sales,penny-7927,0.01
2025-01-01,revenue,Product Sales,penny-7928,0.01
2025-01-01,revenue,Product Sales,penny-7929,0.01
2025-01-01,revenue,Product Sales,penny-7930,0.01
2025-01-01,revenue,Product Sales,penny-7931,0.01
2025-01-01,revenue,Product Sales,penny-7932,0.01
2025-01-01,revenue,Product Sales,penny-7933,0.01
2025-01-01,revenue,Product Sales,penny-7934,0.01
2025-01-01,revenue,Product Sales,penny-7935,0.01
2025-01-01,revenue,Product Sales,penny-7936,0.01
2025-01-01,revenue,Product Sales,penny-7937,0.01
2025-01-01,revenue,Product Sales,penny-7938,0.01
2025-01-01,revenue,Product Sales,penny-7939,0.01
2025-01-01,revenue,Product Sales,penny-7940,0.01
2025-01-01,revenue,Product Sales,penny-7941,0.01
2025-01-01,revenue,Product Sales,penny-7942,0.01
2025-01-01,revenue,Product Sales,penny-7943,0.01
2025-01-01,revenue,Product Sales,penny-7944,0.01
2025-01-01,revenue,Product Sales,penny-7945,0.01
2025-01-01,revenue,Product Sales,penny-7946,0.01
2025-01-01,revenue,Product Sales,penny-7947,0.01
2025-01-01,revenue,Product Sales,penny-7948,0.01
2025-01-01,revenue,Product Sales,penny-7949,0.01
2025-01-01,revenue,Product Sales,penny-7950,0.01
2025-01-01,revenue,Product Sales,penny-7951,0.01
2025-01-01,revenue,Product Sales,penny-7952,0.01
2025-01-01,revenue,Product Sales,penny-7953,0.01
2025-01-01,revenue,Product Sales,penny-7954,0.01
2025-01-01,revenue,Product Sales,penny-7955,0.01
2025-01-01,revenue,Product Sales,penny-7956,0.01
2025-01-01,revenue,Product Sales,penny-7957,0.01
2025-01-01,revenue,Product Sales,penny-7958,0.01
2025-01-01,revenue,Product Sales,penny-7959,0.01
2025-01-01,revenue,Product Sales,penny-7960,0.01
2025-01-01,revenue,Product Sales,penny-7961,0.01
2025-01-01,revenue,Product Sales,penny-7962,0.01
2025-01-01,revenue,Product Sales,penny-7963,0.01
2025-01-01,revenue,Product Sales,penny-7964,0.01
2025-01-01,revenue,Product Sales,penny-7965,0.01
2025-01-01,revenue,Product Sales,penny-7966,0.01
2025-01-01,revenue,Product Sales,penny-7967,0.01
2025-01-01,revenue,Product Sales,penny-7968,0.01
2025-01-01,revenue,Product Sales,penny-7969,0.01
2025-01-01,revenue,Product Sales,penny-7970,0.01
2025-01-01,revenue,Product Sales,penny-7971,0.01
2025-01-01,revenue,Product Sales,penny-7972,0.01
2025-01-01,revenue,Product Sales,penny-7973,0.01
2025-01-01,revenue,Product Sales,penny-7974,0.01
2025-01-01,revenue,Product Sales,penny-7975,0.01
2025-01-01,revenue,Product Sales,penny-7976,0.01
2025-01-01,revenue,Product Sales,penny-7977,0.01
2025-01-01,revenue,Product Sales,penny-7978,0.01
2025-01-01,revenue,Product Sales,penny-7979,0.01
2025-01-01,revenue,Product Sales,penny-7980,0.01
2025-01-01,revenue,Product Sales,penny-7981,0.01
2025-01-01,revenue,Product Sales,penny-7982,0.01
2025-01-01,revenue,Product Sales,penny-7983,0.01
2025-01-01,revenue,Product Sales,penny-7984,0.01
2025-01-01,revenue,Product Sales,penny-7985,0.01
2025-01-01,revenue,Product Sales,penny-7986,0.01
2025-01-01,revenue,Product Sales,penny-7987,0.01
2025-01-01,revenue,Product Sales,penny-7988,0.01
2025-01-01,revenue,Product Sales,penny-7989,0.01
2025-01-01,revenue,Product Sales,penny-7990,0.01
2025-01-01,revenue,Product Sales,penny-7991,0.01
2025-01-01,revenue,Product Sales,penny-7992,0.01
2025-01-01,revenue,Product Sales,penny-7993,0.01
2025-01-01,revenue,Product Sales,penny-7994,0.01
2025-01-01,revenue,Product Sales,penny-7995,0.01
2025-01-01,revenue,Product Sales,penny-7996,0.01
2025-01-01,revenue,Product Sales,penny-7997,0.01
2025-01-01,revenue,Product Sales,penny-7998,0.01
2025-01-01,revenue,Product Sales,penny-7999,0.01
2025-01-01,revenue,Product Sales,penny-8000,0.01
2025-01-01,revenue,Product Sales,penny-8001,0.01
2025-01-01,revenue,Product Sales,penny-8002,0.01
2025-01-01,revenue,Product Sales,penny-8003,0.01
2025-01-01,revenue,Product Sales,penny-8004,0.01
2025-01-01,revenue,Product Sales,penny-8005,0.01
2025-01-01,revenue,Product Sales,penny-8006,0.01
2025-01-01,revenue,Product Sales,penny-8007,0.01
2025-01-01,revenue,Product Sales,penny-8008,0.01
2025-01-01,revenue,Product Sales,penny-8009,0.01
2025-01-01,revenue,Product Sales,penny-8010,0.01
2025-01-01,revenue,Product Sales,penny-8011,0.01
2025-01-01,revenue,Product Sales,penny-8012,0.01
2025-01-01,revenue,Product Sales,penny-8013,0.01
2025-01-01,revenue,Product Sales,penny-8014,0.01
2025-01-01,revenue,Product Sales,penny-8015,0.01
2025-01-01,revenue,Product Sales,penny-8016,0.01
2025-01-01,revenue,Product Sales,penny-8017,0.01
2025-01-01,revenue,Product Sales,penny-8018,0.01
2025-01-01,revenue,Product Sales,penny-8019,0.01
2025-01-01,revenue,Product Sales,penny-8020,0.01
2025-01-01,revenue,Product Sales,penny-8021,0.01
2025-01-01,revenue,Product Sales,penny-8022,0.01
2025-01-01,revenue,Product Sales,penny-8023,0.01
2025-01-01,revenue,Product Sales,penny-8024,0.01
2025-01-01,revenue,Product Sales,penny-8025,0.01
2025-01-01,revenue,Product Sales,penny-8026,0.01
2025-01-01,revenue,Product Sales,penny-8027,0.01
2025-01-01,revenue,Product Sales,penny-8028,0.01
2025-01-01,revenue,Product Sales,penny-8029,0.01
2025-01-01,revenue,Product Sales,penny-8030,0.01
2025-01-01,revenue,Product Sales,penny-8031,0.01
2025-01-01,revenue,Product Sales,penny-8032,0.01
2025-01-01,revenue,Product Sales,penny-8033,0.01
2025-01-01,revenue,Product Sales,penny-8034,0.01
2025-01-01,revenue,Product Sales,penny-8035,0.01
2025-01-01,revenue,Product Sales,penny-8036,0.01
2025-01-01,revenue,Product Sales,penny-8037,0.01
2025-01-01,revenue,Product Sales,penny-8038,0.01
2025-01-01,revenue,Product Sales,penny-8039,0.01
2025-01-01,revenue,Product Sales,penny-8040,0.01
2025-01-01,revenue,Product Sales,penny-8041,0.01
2025-01-01,revenue,Product Sales,penny-8042,0.01
2025-01-01,revenue,Product Sales,penny-8043,0.01
2025-01-01,revenue,Product Sales,penny-8044,0.01
2025-01-01,revenue,Product Sales,penny-8045,0.01
2025-01-01,revenue,Product Sales,penny-8046,0.01
2025-01-01,revenue,Product Sales,penny-8047,0.01
2025-01-01,revenue,Product Sales,penny-8048,0.01
2025-01-01,revenue,Product Sales,penny-8049,0.01
2025-01-01,revenue,Product Sales,penny-8050,0.01
2025-01-01,revenue,Product Sales,penny-8051,0.01
2025-01-01,revenue,Product Sales,penny-8052,0.01
2025-01-01,revenue,Product Sales,penny-8053,0.01
2025-01-01,revenue,Product Sales,penny-8054,0.01
2025-01-01,revenue,Product Sales,penny-8055,0.01
2025-01-01,revenue,Product Sales,penny-8056,0.01
2025-01-01,revenue,Product Sales,penny-8057,0.01
2025-01-01,revenue,Product Sales,penny-8058,0.01
2025-01-01,revenue,Product Sales,penny-8059,0.01
